user,post,is_like
124060,110404,f
12440,110404,f
1276572,110404,t
1290401,110404,t
1416671,110404,t
167884,110404,t
187129,110404,t
197949,110404,f
207288,110404,t
250669,110404,f
257089,110404,t
352467,110404,t
395957,110404,t
400344,110404,t
744541,110404,t
773179,110404,t
83577,110404,f
1086964,110402,t
115569,110402,f
159804,110402,f
188254,110402,f
338899,110402,f
454535,110402,f
888586,110402,t
10056,110377,f
1020365,110377,f
1083611,110377,f
1121139,110377,f
1158146,110377,f
1187163,110377,f
1204422,110377,f
1355297,110377,f
143069,110377,f
1465971,110377,f
161630,110377,f
1753873,110377,f
177103,110377,f
184695,110377,f
202191,110377,f
205387,110377,f
22083,110377,f
241407,110377,f
266520,110377,f
310390,110377,t
329000,110377,t
348929,110377,f
35946,110377,f
365591,110377,f
396172,110377,f
410552,110377,f
433543,110377,f
463601,110377,f
46952,110377,f
53032,110377,f
753105,110377,f
804299,110377,t
949721,110377,f
9707,110377,f
104766,110170,t
1105030,110170,f
125476,110170,f
1256168,110170,f
1447455,110170,f
1483344,110170,f
1658735,110170,t
17308,110170,f
177457,110170,f
23002,110170,f
231025,110170,t
333854,110170,t
357995,110170,f
394776,110170,f
516800,110170,f
576370,110170,t
59102,110170,t
62977,110170,f
653740,110170,f
78496,110170,f
870139,110170,t
1138608,110135,t
1456862,110135,t
1561431,110135,t
160516,110135,t
1620515,110135,t
165012,110135,t
165421,110135,t
169657,110135,t
1714823,110135,t
19132,110135,t
257089,110135,t
41350,110135,t
416740,110135,t
422441,110135,t
42772,110135,t
494005,110135,t
558436,110135,t
57163,110135,t
604813,110135,t
753105,110135,t
90853,110135,t
924711,110135,t
971141,110135,t
1035238,110024,t
1183006,110024,t
1306127,110024,t
1399854,110024,t
1421409,110024,t
1547129,110024,t
183413,110024,t
200301,110024,t
211018,110024,t
24188,110024,t
263311,110024,t
265528,110024,t
302641,110024,t
31895,110024,t
336585,110024,t
337882,110024,t
347657,110024,t
366474,110024,t
376896,110024,t
396483,110024,t
423719,110024,t
46462,110024,t
50513,110024,t
508876,110024,t
667966,110024,t
771691,110024,t
808280,110024,t
809838,110024,t
971042,110024,t
971737,110024,t
334383,110020,f
338396,110020,f
52630,110020,f
604813,110020,f
907955,110020,f
1068555,109997,t
117727,109997,t
135192,109997,t
1409982,109997,t
153320,109997,f
167041,109997,t
175374,109997,t
288661,109997,t
367575,109997,f
431335,109997,t
473316,109997,t
489417,109997,f
51287,109997,t
514537,109997,t
52606,109997,t
557739,109997,t
674292,109997,f
893597,109997,t
90265,109997,t
934741,109997,t
10382,109956,f
109140,109956,t
1123858,109956,t
1269200,109956,t
1289508,109956,t
1368516,109956,t
139193,109956,f
240536,109956,t
249582,109956,t
328581,109956,t
456309,109956,t
511083,109956,f
53308,109956,t
758649,109956,t
788986,109956,f
818493,109956,t
1018065,109903,f
135506,109903,f
1424987,109903,f
144620,109903,f
16447,109903,f
1653820,109903,f
182594,109903,f
205980,109903,f
209759,109903,t
228442,109903,f
268295,109903,f
295965,109903,f
302777,109903,f
314882,109903,t
31696,109903,f
325110,109903,f
326260,109903,f
353833,109903,f
39342,109903,f
400975,109903,f
412673,109903,f
415394,109903,f
517104,109903,f
609034,109903,f
617615,109903,f
761905,109903,f
797051,109903,t
901938,109903,f
924711,109903,f
996579,109903,f
494005,109594,t
376195,109308,f
622701,109308,t
1067580,109163,f
1183006,109163,f
121385,109163,t
1363920,109163,t
1390059,109163,t
144795,109163,t
1472186,109163,t
16012,109163,f
160684,109163,f
175893,109163,f
243973,109163,t
327189,109163,f
351709,109163,t
352250,109163,f
423763,109163,f
524023,109163,f
83478,109163,t
915139,109163,t
93130,109163,f
992859,109163,f
1175916,109133,f
211982,109133,f
559725,109133,f
1001883,109080,f
10571,109080,f
1110514,109080,t
121125,109080,f
13436,109080,f
139633,109080,f
142293,109080,f
142685,109080,t
149378,109080,f
159804,109080,t
1613089,109080,f
164294,109080,f
176137,109080,f
211055,109080,t
211335,109080,f
212830,109080,f
212979,109080,f
240218,109080,t
264253,109080,f
321311,109080,f
359603,109080,t
42792,109080,f
492637,109080,f
50365,109080,f
537389,109080,f
555756,109080,f
69385,109080,f
728488,109080,f
78799,109080,f
857093,109080,f
1152621,108815,t
1155949,108815,t
116637,108815,t
1183185,108815,t
122842,108815,t
131491,108815,t
1413293,108815,t
146221,108815,t
1534654,108815,t
192452,108815,t
1968,108815,t
217455,108815,t
249452,108815,t
269173,108815,f
269457,108815,t
296306,108815,f
300362,108815,t
304573,108815,t
311252,108815,f
31895,108815,t
351041,108815,t
354377,108815,t
370886,108815,t
371240,108815,t
377861,108815,t
511160,108815,t
561892,108815,t
61709,108815,t
713606,108815,t
721502,108815,t
764595,108815,t
798131,108815,t
927758,108815,t
955346,108815,f
105009,108738,f
121416,108738,f
1270590,108738,f
187818,108738,t
197592,108738,f
234452,108738,f
239249,108738,t
263136,108738,f
446896,108738,f
448881,108738,f
56171,108738,t
1031636,108683,f
134825,108683,t
1576413,108683,t
292316,108683,t
43968,108683,t
503298,108683,t
52891,108683,f
616424,108683,t
742979,108683,f
117649,108520,f
1355349,108520,f
1394721,108520,t
1699019,108520,f
195502,108520,t
348701,108520,f
47260,108520,f
755146,108520,t
867904,108520,t
926466,108520,f
1007592,108095,f
1057813,108095,f
1189411,108095,t
132251,108095,t
13600,108095,t
1484292,108095,f
158252,108095,f
212638,108095,f
223321,108095,f
357783,108095,t
363001,108095,t
391859,108095,f
401567,108095,f
427090,108095,t
450364,108095,f
451735,108095,f
482839,108095,f
52606,108095,f
529161,108095,f
5419,108095,f
68623,108095,f
73667,108095,t
833320,108095,t
992264,108095,t
10382,108054,t
1134128,108054,t
120593,108054,t
131024,108054,t
1423752,108054,t
1446785,108054,t
151790,108054,t
1609221,108054,t
1637892,108054,f
1703715,108054,t
199079,108054,t
243387,108054,t
254323,108054,t
268853,108054,f
365476,108054,t
3747,108054,t
45460,108054,t
546633,108054,t
69128,108054,f
722213,108054,t
730952,108054,f
746363,108054,t
828377,108054,t
872341,108054,t
1000125,107786,t
1018065,107786,f
1128718,107786,f
1135476,107786,f
1144377,107786,t
1185021,107786,f
1190311,107786,f
119143,107786,f
174546,107786,t
17554,107786,f
177590,107786,t
183637,107786,t
247212,107786,t
252584,107786,f
279820,107786,f
310390,107786,t
320251,107786,t
329242,107786,t
344471,107786,t
381145,107786,t
492308,107786,t
505238,107786,f
515838,107786,f
521406,107786,f
556315,107786,t
62550,107786,f
653740,107786,t
804459,107786,f
847509,107786,f
934639,107786,f
984304,107786,f
986809,107786,f
10682,107696,t
1099488,107696,t
117123,107696,f
13983,107696,t
1430121,107696,t
151225,107696,t
175174,107696,t
176704,107696,t
17970,107696,t
2014,107696,t
201664,107696,t
235996,107696,t
266681,107696,t
269118,107696,t
292397,107696,t
30022,107696,t
308781,107696,t
348484,107696,t
356376,107696,t
35977,107696,t
38394,107696,t
396350,107696,t
399163,107696,t
404096,107696,t
42772,107696,t
465426,107696,t
563963,107696,t
598111,107696,t
76494,107696,t
8373,107696,t
963360,107696,f
968188,107696,t
10202,106861,f
1170116,106861,t
1248871,106861,f
1273179,106861,t
1433672,106861,t
1488275,106861,t
211104,106861,f
251784,106861,f
302777,106861,t
369254,106861,t
402649,106861,f
594684,106861,f
689713,106861,t
6913,106861,f
828146,106861,t
939906,106861,f
105106,84532,t
110026,84532,t
1310966,84532,f
135069,84532,t
1381712,84532,t
1611167,84532,t
2014,84532,t
355543,84532,t
424345,84532,t
690844,84532,f
787779,84532,t
93161,84532,f
966,84532,t
103016,27234,t
1068520,27234,t
117793,27234,t
121215,27234,t
143996,27234,t
1571190,27234,t
1624839,27234,t
1811766,27234,t
193144,27234,t
19764,27234,t
295154,27234,f
310044,27234,t
358788,27234,t
376230,27234,t
4047,27234,t
431835,27234,t
446483,27234,f
463657,27234,t
509955,27234,t
516895,27234,t
61404,27234,t
647258,27234,t
685234,27234,t
7568,27234,t
771065,27234,t
77982,27234,t
820237,27234,t
1024510,83928,t
109748,83928,t
114850,83928,t
11535,83928,t
1160400,83928,t
1176683,83928,t
134125,83928,t
134487,83928,t
144374,83928,t
159547,83928,t
1607351,83928,t
205175,83928,t
293187,83928,t
303083,83928,t
346258,83928,t
422441,83928,t
443314,83928,t
453914,83928,t
509391,83928,t
516620,83928,t
555414,83928,t
59725,83928,t
655400,83928,t
742255,83928,t
831376,83928,t
893616,83928,t
928276,83928,t
1011331,126334,f
1037457,126334,f
1043395,126334,t
1183285,126334,t
13429,126334,f
136617,126334,f
1367068,126334,f
1371912,126334,f
1398856,126334,f
1450166,126334,f
1633226,126334,f
175174,126334,f
1828312,126334,f
20360,126334,t
205103,126334,f
215792,126334,f
27213,126334,f
290501,126334,f
302635,126334,f
332154,126334,f
350171,126334,f
358971,126334,f
38340,126334,t
388597,126334,f
420973,126334,f
510834,126334,f
524051,126334,f
647723,126334,f
656635,126334,f
693484,126334,f
786323,126334,f
797051,126334,f
833976,126334,f
862371,126334,f
961354,126334,t
10288,126519,t
1168553,126519,f
122157,126519,f
1313822,126519,f
1355029,126519,f
14014,126519,t
176148,126519,t
176623,126519,t
1816916,126519,f
212686,126519,f
249804,126519,t
250421,126519,f
252621,126519,f
27050,126519,f
273773,126519,t
385541,126519,f
405981,126519,t
413678,126519,t
416481,126519,f
517984,126519,t
581787,126519,f
754201,126519,f
797717,126519,f
820352,126519,t
83391,126519,f
860303,126519,f
1135995,126347,t
1298656,126347,t
133633,126347,t
1392297,126347,f
1412004,126347,t
1502781,126347,t
163680,126347,f
1714602,126347,t
172302,126347,t
182551,126347,f
18754,126347,f
193354,126347,t
208384,126347,f
234351,126347,f
316664,126347,t
322095,126347,t
358608,126347,t
368377,126347,f
408490,126347,t
425653,126347,f
47777,126347,f
60593,126347,f
73667,126347,f
78144,126347,f
85150,126347,f
957299,126347,f
1390059,126284,t
140962,126284,t
1650543,126284,t
17148,126284,f
1717846,126284,t
1806504,126284,t
189436,126284,t
239332,126284,t
281131,126284,t
34533,126284,t
387009,126284,f
436441,126284,t
457391,126284,t
94584,126284,f
1099858,125749,t
168715,125749,t
280134,125749,t
406427,125749,t
806610,125749,t
959855,125749,f
1434408,125646,t
25620,125646,t
358887,125646,f
422595,125646,f
1107707,125581,t
11557,125581,t
1350368,125581,t
13813,125581,t
1749611,125581,t
194444,125581,t
222728,125581,f
232693,125581,t
256473,125581,t
328406,125581,t
340715,125581,t
364275,125581,t
38394,125581,t
389656,125581,t
421598,125581,t
42883,125581,t
5630,125581,t
651070,125581,t
668352,125581,t
685234,125581,t
891276,125581,t
1053327,125505,t
1319023,125505,t
1405107,125505,f
1566514,125505,f
172090,125505,t
18651,125505,t
19057,125505,t
208558,125505,t
255113,125505,t
292319,125505,t
338630,125505,t
416183,125505,t
660585,125505,t
764078,125505,t
1020715,125503,t
1092428,125503,t
124458,125503,t
162277,125503,t
162470,125503,t
180470,125503,t
219126,125503,f
235698,125503,t
309873,125503,t
317972,125503,f
366814,125503,t
418811,125503,f
42174,125503,t
5832,125503,t
595704,125503,t
5988,125503,t
1127631,125494,f
1186707,125494,f
1484040,125494,f
187137,125494,f
227345,125494,f
234740,125494,f
252081,125494,t
280403,125494,t
329918,125494,t
408783,125494,f
453906,125494,t
455424,125494,f
5063,125494,f
551600,125494,f
559735,125494,f
668616,125494,f
73907,125494,f
882926,125494,f
886861,125494,f
412226,125219,t
95720,125219,f
1056921,125159,t
1078314,125159,t
1113377,125159,t
1118993,125159,f
142293,125159,t
1475725,125159,t
151696,125159,t
193421,125159,t
1977,125159,f
202251,125159,f
223894,125159,t
250421,125159,t
268014,125159,f
280090,125159,t
291966,125159,f
294297,125159,t
311473,125159,t
330683,125159,f
353987,125159,t
384741,125159,t
513922,125159,t
756850,125159,f
91314,125159,t
967945,125159,f
1074382,125097,f
1132213,125097,t
137523,125097,f
1396006,125097,f
1404442,125097,f
1441264,125097,f
152231,125097,f
169518,125097,t
180034,125097,f
1989,125097,f
200319,125097,f
208227,125097,f
210718,125097,f
211999,125097,f
221313,125097,f
267448,125097,f
285568,125097,f
288661,125097,f
313362,125097,f
31920,125097,f
321163,125097,f
324761,125097,f
325823,125097,f
347753,125097,f
360687,125097,t
372918,125097,t
381751,125097,f
415651,125097,f
446814,125097,f
509274,125097,f
62931,125097,t
6478,125097,f
740418,125097,f
79010,125097,f
87209,125097,f
911849,125097,f
91957,125097,f
98689,125097,f
1025466,125080,t
1027235,125080,f
1029274,125080,f
104310,125080,t
1092590,125080,f
1166067,125080,f
117793,125080,f
123294,125080,f
1332822,125080,f
139556,125080,t
1399854,125080,f
143272,125080,f
153651,125080,f
1573555,125080,f
1574534,125080,f
176636,125080,t
1813420,125080,t
185760,125080,f
226888,125080,f
238245,125080,f
347651,125080,t
394486,125080,f
429915,125080,f
441456,125080,t
442448,125080,t
452420,125080,f
491542,125080,t
67997,125080,f
749492,125080,t
758866,125080,f
791972,125080,t
854425,125080,f
979818,125080,t
990058,125080,f
100037,124937,f
111672,124937,f
1191736,124937,f
1376508,124937,f
156079,124937,f
1627855,124937,f
1655820,124937,f
199052,124937,f
252094,124937,f
268283,124937,f
28221,124937,f
282960,124937,f
305287,124937,f
337882,124937,f
372632,124937,f
379918,124937,t
382438,124937,f
39765,124937,f
41275,124937,f
44575,124937,f
526243,124937,f
550176,124937,f
638802,124937,f
69981,124937,f
73667,124937,t
739355,124937,f
755683,124937,f
85105,124937,f
8583,124937,f
901021,124937,f
945034,124937,f
973204,124937,f
1059575,124911,f
12571,124911,f
1272507,124911,f
1378648,124911,f
1566481,124911,f
1727481,124911,f
223314,124911,f
2455,124911,f
274812,124911,f
316310,124911,f
390559,124911,t
492201,124911,f
532919,124911,f
826999,124911,f
1133661,124826,f
179953,124826,f
189847,124826,f
199626,124826,t
265919,124826,f
27595,124826,t
275982,124826,f
324330,124826,f
393144,124826,f
433543,124826,f
481067,124826,f
946594,124826,f
1007872,124656,t
10155,124656,t
1052612,124656,f
1122938,124656,t
1189411,124656,t
1239565,124656,t
1341079,124656,t
13799,124656,t
159547,124656,t
171974,124656,t
184006,124656,t
218731,124656,t
25620,124656,t
263549,124656,t
317505,124656,t
326984,124656,t
334205,124656,t
366071,124656,t
413837,124656,t
483624,124656,t
496118,124656,t
526177,124656,t
795421,124656,t
851859,124656,t
935887,124656,t
10597,124649,f
1226436,124649,t
1365474,124649,f
146668,124649,f
1496258,124649,f
152309,124649,t
1717574,124649,t
279820,124649,f
294442,124649,t
297037,124649,t
325982,124649,f
349057,124649,f
36161,124649,f
39434,124649,t
401383,124649,t
427343,124649,f
441456,124649,f
68486,124649,f
752426,124649,f
793161,124649,f
826030,124649,f
901039,124649,f
917845,124649,f
10267,124635,t
1042815,124635,t
1045399,124635,t
108901,124635,t
1249831,124635,t
1365474,124635,t
1440834,124635,t
147281,124635,t
1547129,124635,t
1604938,124635,t
345077,124635,t
358940,124635,t
436936,124635,t
476720,124635,t
508334,124635,t
597865,124635,t
664912,124635,t
688030,124635,t
74163,124635,t
79320,124635,t
1172065,124497,t
1226623,124497,t
1283249,124497,t
1325163,124497,t
1424987,124497,f
143307,124497,t
1437793,124497,t
146847,124497,f
1582284,124497,t
187105,124497,t
236644,124497,t
251489,124497,t
716142,124497,t
915947,124497,t
96603,124497,t
119109,124329,f
265919,124329,t
285391,124329,f
46382,124329,t
598643,124329,f
1009015,124328,t
1093850,124328,t
1214158,124328,t
1468907,124328,t
15004,124328,f
188961,124328,t
197858,124328,t
245877,124328,t
256081,124328,t
266911,124328,t
27972,124328,t
293395,124328,t
368512,124328,t
763918,124328,t
1009015,124318,t
109626,124318,t
169726,124318,f
205500,124318,f
222951,124318,t
227746,124318,t
270020,124318,t
406934,124318,t
410526,124318,t
86644,124318,t
1246104,124247,f
1249146,124247,f
1281764,124247,t
149378,124247,f
1715369,124247,t
177590,124247,f
240699,124247,f
284465,124247,f
309333,124247,f
327468,124247,f
42500,124247,t
578602,124247,t
759757,124247,t
921634,124247,f
121407,124108,f
1372710,124108,f
698751,124108,t
957299,124108,f
9788,124108,f
1159373,124070,t
1356227,124070,t
137100,124070,t
139976,124070,t
1663453,124070,t
174476,124070,f
201664,124070,t
238566,124070,t
257695,124070,t
271049,124070,t
299009,124070,t
308781,124070,t
3092,124070,t
334442,124070,t
390332,124070,t
82981,124070,t
887243,124070,t
235013,123621,f
436796,123621,t
1117187,123487,f
1140757,123487,f
1348079,123487,f
1372052,123487,f
143793,123487,f
1526487,123487,f
1574534,123487,t
234895,123487,f
255226,123487,t
424368,123487,f
43023,123487,t
59755,123487,f
632183,123487,f
677683,123487,f
788986,123487,f
1111226,123293,f
1525385,123293,f
155559,123293,t
158257,123293,f
164033,123293,f
209686,123293,f
232010,123293,f
244355,123293,f
253651,123293,f
258100,123293,f
273218,123293,f
305287,123293,t
308992,123293,t
338899,123293,f
648754,123293,f
668616,123293,f
700094,123293,f
943948,123293,f
1329260,123182,f
141430,123182,t
146422,123182,t
1611570,123182,t
161812,123182,t
2140,123182,t
283153,123182,t
309817,123182,t
312338,123182,t
34062,123182,t
372155,123182,t
392620,123182,t
399099,123182,t
668352,123182,t
744541,123182,t
76526,123182,t
846107,123182,t
1068520,123180,f
1091068,123180,t
1372634,123180,f
1516270,123180,t
284436,123180,f
418406,123180,t
424563,123180,f
865721,123180,t
91538,123180,f
1016439,123129,f
1126041,123129,t
13436,123129,t
1444766,123129,f
152697,123129,f
1736586,123129,t
19359,123129,t
197573,123129,t
220778,123129,f
267045,123129,t
269143,123129,t
29767,123129,f
345250,123129,t
3464,123129,f
398655,123129,t
411920,123129,f
426015,123129,t
45390,123129,t
476028,123129,t
668616,123129,f
9788,123129,f
1047882,123021,f
10571,123021,f
1271053,123021,f
12759,123021,f
1353004,123021,f
1461871,123021,f
179167,123021,f
195970,123021,f
222743,123021,t
244100,123021,f
275337,123021,t
277554,123021,f
371020,123021,f
402866,123021,f
430122,123021,f
432123,123021,f
57448,123021,f
60947,123021,f
680889,123021,t
688410,123021,f
74233,123021,f
83331,123021,f
862143,123021,f
200314,122954,f
29579,122954,t
381570,122954,t
516895,122954,t
748565,122954,f
1015870,122897,t
1151767,122897,f
115560,122897,f
1224909,122897,t
12630,122897,f
1365443,122897,f
1369711,122897,f
1530344,122897,f
153759,122897,f
156920,122897,f
167708,122897,f
1821282,122897,t
196452,122897,f
237868,122897,f
273899,122897,f
397767,122897,f
443314,122897,f
468310,122897,f
480312,122897,f
66673,122897,f
672331,122897,f
748565,122897,t
8402,122897,f
84171,122897,f
884845,122897,f
903824,122897,f
925821,122897,f
96160,122897,f
1145377,122850,t
1228647,122850,f
125843,122850,t
133071,122850,t
145596,122850,f
1536872,122850,t
1714983,122850,t
182498,122850,t
202516,122850,f
233259,122850,t
239249,122850,f
265514,122850,t
278610,122850,t
328994,122850,f
362150,122850,t
370928,122850,t
372344,122850,t
380115,122850,t
393571,122850,t
455430,122850,t
794094,122850,f
84120,122850,t
869371,122850,f
1026395,122848,t
16718,122848,t
178366,122848,t
287458,122848,t
323660,122848,t
348132,122848,t
362052,122848,t
373526,122848,f
385149,122848,t
72579,122848,t
812105,122848,t
1146202,122845,t
1265035,122845,f
14149,122845,t
403709,122845,t
435749,122845,t
628964,122845,t
825484,122845,t
10425,122740,t
1072613,122740,t
1217441,122740,t
124275,122740,t
1283249,122740,t
128733,122740,t
138258,122740,f
1407116,122740,f
1515786,122740,t
165944,122740,t
206060,122740,t
27536,122740,f
345996,122740,t
351583,122740,t
366814,122740,t
378965,122740,t
412418,122740,f
425446,122740,t
455679,122740,t
53548,122740,t
585896,122740,t
62275,122740,t
754201,122740,f
804149,122740,t
82006,122740,t
993958,122740,t
109529,122649,f
1099978,122649,t
113240,122649,f
13986,122649,f
1548214,122649,f
1720809,122649,f
243849,122649,f
258005,122649,f
386391,122649,f
390051,122649,f
45163,122649,t
526408,122649,f
529749,122649,f
686014,122649,f
748565,122649,f
1172581,122566,f
1234026,122566,f
137473,122566,f
170478,122566,t
209794,122566,t
231951,122566,t
244463,122566,f
273481,122566,f
430268,122566,f
435084,122566,t
469557,122566,f
591486,122566,f
714704,122566,f
71573,122566,f
858617,122566,t
112100,122562,t
1256267,122562,t
1353004,122562,f
1456862,122562,t
156951,122562,t
1592012,122562,t
166669,122562,t
19132,122562,t
219349,122562,t
221288,122562,t
229003,122562,t
266039,122562,t
268045,122562,t
268101,122562,f
278679,122562,t
319017,122562,f
416148,122562,t
43142,122562,t
43395,122562,f
438093,122562,t
571491,122562,f
693063,122562,t
701613,122562,t
76408,122562,f
845284,122562,t
868531,122562,t
887243,122562,f
893591,122562,t
968327,122562,t
116527,122561,f
1212646,122561,f
135543,122561,f
1589554,122561,t
201664,122561,f
226888,122561,f
24825,122561,f
293943,122561,f
294297,122561,t
316356,122561,t
317554,122561,f
337720,122561,t
361680,122561,f
380690,122561,f
388047,122561,t
396468,122561,f
433960,122561,f
436017,122561,f
504665,122561,f
600681,122561,f
69511,122561,f
73053,122561,f
74875,122561,t
754513,122561,f
939906,122561,f
986410,122561,f
100733,122557,t
1030072,122557,t
1086964,122557,t
111682,122557,f
1125094,122557,t
1142207,122557,t
1164995,122557,f
1180156,122557,t
1293690,122557,f
1726734,122557,t
1775443,122557,t
178398,122557,t
201225,122557,t
229425,122557,f
244355,122557,t
249863,122557,f
308543,122557,t
309787,122557,t
314084,122557,f
31907,122557,t
343850,122557,f
353731,122557,t
412475,122557,t
462271,122557,t
51623,122557,f
5310,122557,t
653468,122557,t
668689,122557,f
676638,122557,t
73900,122557,t
95912,122557,f
1122025,122479,f
140922,122479,f
147419,122479,f
1495746,122479,t
180502,122479,f
289058,122479,f
418886,122479,f
481734,122479,f
5244,122479,f
682277,122479,f
95221,122479,f
9921,122479,f
1434392,122456,f
1551786,122456,t
169390,122456,t
248806,122456,f
271930,122456,f
2770,122456,f
30763,122456,f
441909,122456,t
61758,122456,t
1198211,122447,f
1112488,122395,f
1122397,122395,f
1151699,122395,f
1168980,122395,t
121169,122395,f
1259319,122395,f
1476767,122395,f
1707972,122395,f
195793,122395,f
269015,122395,f
279552,122395,f
291451,122395,f
320147,122395,f
337032,122395,f
376896,122395,f
390332,122395,f
403945,122395,f
41171,122395,f
418987,122395,f
485713,122395,f
491542,122395,f
935850,122395,f
141228,122353,t
151360,122353,f
1690594,122353,f
252266,122353,f
255597,122353,f
463467,122353,f
682277,122353,t
9725,122353,f
1309598,122255,f
21628,122255,t
246669,122255,t
100410,122217,f
105094,122217,f
1082287,122217,f
1254052,122217,f
1276024,122217,f
1298656,122217,f
1501297,122217,f
1502797,122217,f
151113,122217,t
15349,122217,f
157939,122217,f
1623660,122217,f
169270,122217,t
178942,122217,f
1801006,122217,f
189550,122217,t
203524,122217,t
295248,122217,f
337720,122217,f
341861,122217,f
361680,122217,f
368304,122217,f
402866,122217,f
414603,122217,t
422181,122217,f
43908,122217,t
447257,122217,f
448940,122217,f
482814,122217,f
49150,122217,f
536546,122217,f
54783,122217,f
570648,122217,f
68717,122217,f
804459,122217,f
1012446,122141,f
103227,122141,t
1150118,122141,t
1191736,122141,t
1206375,122141,t
1216238,122141,t
128033,122141,f
131024,122141,t
1412004,122141,t
1461748,122141,t
148165,122141,t
151113,122141,t
1569832,122141,t
162061,122141,f
181796,122141,t
205951,122141,f
236747,122141,t
286855,122141,t
295371,122141,t
31029,122141,t
357955,122141,t
365872,122141,t
660890,122141,t
835726,122141,t
86365,122141,t
907279,122141,t
1050474,122078,f
109940,122078,f
17994,122078,f
188961,122078,t
193354,122078,f
194232,122078,t
221792,122078,f
256383,122078,t
268290,122078,f
289828,122078,f
327427,122078,f
389082,122078,f
400446,122078,f
406003,122078,f
45937,122078,t
5229,122078,f
526177,122078,f
581118,122078,t
595704,122078,f
67959,122078,f
697103,122078,f
72918,122078,f
751731,122078,t
784837,122078,f
828282,122078,f
924946,122078,t
98534,122078,f
101337,122076,f
1039056,122076,t
1053508,122076,t
1119907,122076,f
1126799,122076,f
132251,122076,t
1353755,122076,f
137901,122076,f
1436242,122076,f
154488,122076,f
1638323,122076,f
167149,122076,f
185976,122076,f
188930,122076,f
208751,122076,f
212638,122076,f
229006,122076,f
230788,122076,t
247653,122076,f
256974,122076,f
29579,122076,f
326102,122076,f
328406,122076,f
389370,122076,t
4202,122076,f
442820,122076,f
44586,122076,t
590806,122076,f
652099,122076,f
68462,122076,f
790709,122076,f
86471,122076,f
873985,122076,t
882926,122076,f
965456,122076,f
992106,122076,f
1007421,121966,f
1139884,121966,t
1281764,121966,f
1388920,121966,t
143695,121966,f
1506378,121966,f
1669679,121966,f
1709074,121966,t
172681,121966,f
1815398,121966,t
186862,121966,t
192952,121966,f
198579,121966,t
241680,121966,t
243849,121966,f
25147,121966,t
339631,121966,f
342739,121966,t
453451,121966,f
513277,121966,t
596115,121966,t
651544,121966,t
661032,121966,f
661815,121966,f
880869,121966,t
906132,121966,f
929525,121966,f
955298,121966,f
1031232,121763,f
117727,121763,f
1265035,121763,t
1336508,121763,f
140433,121763,t
1493786,121763,f
1515786,121763,f
1532103,121763,f
1649847,121763,t
216756,121763,t
238245,121763,f
25305,121763,t
25426,121763,t
255879,121763,t
25758,121763,t
344617,121763,t
403365,121763,f
44857,121763,t
59987,121763,t
641509,121763,t
644912,121763,f
676773,121763,f
680530,121763,f
718781,121763,f
722213,121763,f
723211,121763,t
1341079,121739,t
177974,121739,t
191521,121739,t
332243,121739,t
354080,121739,t
381774,121739,t
7987,121739,t
923624,121739,t
129322,121661,f
129840,121661,f
149378,121661,t
212783,121661,t
214332,121661,t
382132,121661,f
399163,121661,t
567770,121661,t
708593,121661,f
763598,121661,f
934639,121661,t
1043962,121650,t
1096552,121650,t
1104204,121650,f
111967,121650,f
1143002,121650,f
118535,121650,t
1221308,121650,f
122943,121650,f
1331294,121650,f
144795,121650,t
1448027,121650,f
15008,121650,f
1633226,121650,t
1644843,121650,f
1656098,121650,t
173829,121650,t
185356,121650,f
212855,121650,t
22969,121650,f
251683,121650,t
251878,121650,f
252987,121650,t
268044,121650,t
268853,121650,f
269584,121650,f
29266,121650,t
295995,121650,t
315002,121650,t
336258,121650,t
364568,121650,t
397767,121650,t
431644,121650,t
47483,121650,t
484884,121650,t
691985,121650,f
748409,121650,t
844501,121650,f
919800,121650,f
1020716,121648,f
1070064,121648,f
132738,121648,f
145596,121648,f
14672,121648,f
165421,121648,f
16665,121648,f
1714602,121648,f
176623,121648,f
197503,121648,f
202730,121648,f
205562,121648,f
21299,121648,f
2882,121648,f
290931,121648,f
318368,121648,f
34738,121648,f
439361,121648,f
59987,121648,f
69905,121648,f
872677,121648,f
971323,121648,f
100604,121640,t
1051908,121640,f
122982,121640,f
1338066,121640,f
1475725,121640,f
152169,121640,f
1611570,121640,f
217543,121640,f
237457,121640,f
283705,121640,f
300076,121640,f
313845,121640,f
316248,121640,f
336077,121640,f
542761,121640,f
58211,121640,f
72579,121640,f
89061,121640,f
977860,121640,t
1268897,121630,t
1307566,121630,f
222675,121630,t
26125,121630,t
279758,121630,t
34062,121630,t
1036906,121612,t
1287935,121612,t
136833,121612,t
191791,121612,t
295411,121612,t
328073,121612,t
425653,121612,t
510530,121612,t
771474,121612,t
804085,121612,f
147281,121610,t
149297,121610,f
1684741,121610,t
214083,121610,t
246101,121610,t
25853,121610,t
278516,121610,t
380177,121610,t
466834,121610,t
652099,121610,f
989835,121610,t
101192,121552,t
108666,121552,t
1180156,121552,f
119536,121552,f
138368,121552,t
1581881,121552,t
1723396,121552,f
257502,121552,t
281803,121552,t
296335,121552,t
31029,121552,f
386157,121552,t
466656,121552,t
500815,121552,f
606080,121552,t
75986,121552,t
1076772,121549,f
121216,121549,t
27050,121549,t
292921,121549,t
537089,121549,t
596887,121549,t
602843,121549,t
83114,121549,t
